Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	p-values	p-values (corrected)	Effect size	Note	CV: mean rel. freq. (%)	CV: std. dev. (%)	HE: mean rel. freq. (%)	HE: std. dev. (%)	WA: mean rel. freq. (%)	WA: std. dev. (%)	CrassostreavirginicaG1	CrassostreavirginicaG1: parent seq. count	CrassostreavirginicaG1: rel. freq. (%)	CrassostreavirginicaG10	CrassostreavirginicaG10: parent seq. count	CrassostreavirginicaG10: rel. freq. (%)	CrassostreavirginicaG2	CrassostreavirginicaG2: parent seq. count	CrassostreavirginicaG2: rel. freq. (%)	CrassostreavirginicaG3	CrassostreavirginicaG3: parent seq. count	CrassostreavirginicaG3: rel. freq. (%)	CrassostreavirginicaG4	CrassostreavirginicaG4: parent seq. count	CrassostreavirginicaG4: rel. freq. (%)	CrassostreavirginicaG5	CrassostreavirginicaG5: parent seq. count	CrassostreavirginicaG5: rel. freq. (%)	CrassostreavirginicaG6	CrassostreavirginicaG6: parent seq. count	CrassostreavirginicaG6: rel. freq. (%)	CrassostreavirginicaG7	CrassostreavirginicaG7: parent seq. count	CrassostreavirginicaG7: rel. freq. (%)	CrassostreavirginicaG8	CrassostreavirginicaG8: parent seq. count	CrassostreavirginicaG8: rel. freq. (%)	CrassostreavirginicaG9	CrassostreavirginicaG9: parent seq. count	CrassostreavirginicaG9: rel. freq. (%)	HecesP10	HecesP10: parent seq. count	HecesP10: rel. freq. (%)	HecesP11	HecesP11: parent seq. count	HecesP11: rel. freq. (%)	HecesP12	HecesP12: parent seq. count	HecesP12: rel. freq. (%)	HecesP13	HecesP13: parent seq. count	HecesP13: rel. freq. (%)	HecesP14	HecesP14: parent seq. count	HecesP14: rel. freq. (%)	HecesP6	HecesP6: parent seq. count	HecesP6: rel. freq. (%)	HecesP7	HecesP7: parent seq. count	HecesP7: rel. freq. (%)	HecesP8	HecesP8: parent seq. count	HecesP8: rel. freq. (%)	HecesP9	HecesP9: parent seq. count	HecesP9: rel. freq. (%)	AguaP1	AguaP1: parent seq. count	AguaP1: rel. freq. (%)	AguaP2	AguaP2: parent seq. count	AguaP2: rel. freq. (%)	AguaP3	AguaP3: parent seq. count	AguaP3: rel. freq. (%)	AguaP4	AguaP4: parent seq. count	AguaP4: rel. freq. (%)	AguaP5	AguaP5: parent seq. count	AguaP5: rel. freq. (%)	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	0.0865332533871	0.0865332533871	0.207901234568		30.0	45.8257569496	22.2222222222	41.5739709642	80.0	40.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288.0	288.0	100.0	8.0	8.0	100.0	1.0	1.0	100.0	2.0	2.0	100.0	0.0	0.0	0.0	8.0	8.0	100.0	
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	0.0918304606969	0.0918304606969	0.203406360185		2.42034930665	3.65824340427	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	234.0	0.854700854701	0.0	20.0	0.0	1.0	31.0	3.22580645161	1.0	8.0	12.5	1.0	163.0	0.613496932515	0.0	2.0	0.0	0.0	18.0	0.0	1.0	27.0	3.7037037037	4.0	121.0	3.30578512397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	9.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.0923025556474	0.0923025556474	0.203017241379		31.0	40.6078810085	0.0	0.0	10.0	20.0	3.0	5.0	60.0	5.0	5.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	50.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	1.0	2.0	50.0	0.0	0.0	0.0	0.0	9.0	0.0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	0.094395230273	0.094395230273	0.201313773026		24.1558937578	36.2462293328	0.517178676057	0.223603843856	0.0	0.0	1.0	90.0	1.11111111111	3.0	4.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	4.0	5.0	80.0	0.0	2.0	0.0	5.0	412.0	1.21359223301	3.0	333.0	0.900900900901	10.0	12.0	83.3333333333	82.0	11379.0	0.720625714035	34.0	5544.0	0.613275613276	7.0	2367.0	0.295732995353	28.0	5613.0	0.498841973989	48.0	8561.0	0.560682163299	3.0	7829.0	0.0383190701239	6.0	1401.0	0.428265524625	106.0	13449.0	0.788162688676	17.0	2392.0	0.710702341137	0.0	11.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	
Bacteria	Cyanobacteria_Chloroplast	Cyanobacteria	Cyanobacteria_order_incertae_sedis	Family_VIII	GpVIII	0.0960383883499	0.0960383883499	0.2		10.0	30.0	0.0	0.0	40.0	48.9897948557	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	
Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	0.0960383883499	0.0960383883499	0.2		40.0	48.9897948557	0.0	0.0	40.0	48.9897948557	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	100.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Chelatococcus	0.0960383883499	0.0960383883499	0.2		30.0	45.8257569496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	0.0960383883499	0.0960383883499	0.2		30.0	45.8257569496	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfotalea	0.0973612973499	0.0973612973499	0.198956975228		10.0	30.0	0.0	0.0	35.0	37.4165738677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	1.0	0.0	1.0	2.0	50.0	0.0	0.0	0.0	1.0	4.0	25.0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	0.0981965258386	0.0981965258386	0.198305037743		0.0	0.0	0.0	0.0	0.322366234629	0.576711258627	0.0	17.0	0.0	0.0	178.0	0.0	0.0	15.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	71.0	0.0	0.0	11.0	0.0	0.0	26.0	0.0	0.0	27.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1697.0	0.0	0.0	30.0	0.0	4.0	272.0	1.47058823529	0.0	0.0	0.0	1.0	708.0	0.141242937853	
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	0.0996593811158	0.0996593811158	0.19717520032		24.1363636364	35.3859768181	1.77982432851	2.89886469695	0.0	0.0	0.0	1.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	25.0	4.0	11.0	36.3636363636	4.0	5.0	80.0	9.0	551.0	1.6333938294	7.0	822.0	0.851581508516	29.0	302.0	9.60264900662	0.0	391.0	0.0	0.0	166.0	0.0	0.0	1910.0	0.0	26.0	1957.0	1.32856412877	0.0	223.0	0.0	7.0	269.0	2.60223048327	0.0	6.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	
Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	0.100699817917	0.100699817917	0.196380713674		0.0	0.0	0.112465920185	0.179860877591	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	67.0	0.0	0.0	2.0	0.0	3.0	539.0	0.556586270872	0.0	1096.0	0.0	0.0	1540.0	0.0	0.0	79.0	0.0	1.0	359.0	0.278551532033	2.0	1672.0	0.11961722488	1.0	1741.0	0.0574382538771	0.0	138.0	0.0	0.0	538.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	0.101169912409	0.101169912409	0.19602417872		64.6619355517	43.7111641269	99.9060489546	0.149464007256	71.4252623959	36.4046377191	1.0	20.0	5.0	1.0	6.0	16.6666666667	2.0	2.0	100.0	0.0	0.0	0.0	1.0	1.0	100.0	1.0	1.0	100.0	48.0	48.0	100.0	6117.0	6117.0	100.0	6338.0	6341.0	99.9526888503	1.0	4.0	25.0	4194.0	4196.0	99.9523355577	2791.0	2791.0	100.0	1106.0	1109.0	99.7294860234	426.0	426.0	100.0	1947.0	1947.0	100.0	2012.0	2021.0	99.554675903	4316.0	4316.0	100.0	3653.0	3656.0	99.9179431072	1588.0	1588.0	100.0	305.0	307.0	99.348534202	5.0	6.0	83.3333333333	20.0	25.0	80.0	0.0	0.0	0.0	34.0	36.0	94.4444444444	
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Aquimonas	0.101821632074	0.101821632074	0.195532364755		0.254873761585	0.710456176127	0.0	0.0	7.38095238095	13.0497043867	1.0	42.0	2.38095238095	0.0	505.0	0.0	0.0	21.0	0.0	0.0	6.0	0.0	0.0	32.0	0.0	0.0	312.0	0.0	0.0	16.0	0.0	0.0	93.0	0.0	0.0	81.0	0.0	1.0	596.0	0.167785234899	0.0	5.0	0.0	0.0	188.0	0.0	0.0	164.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	139.0	0.0	2.0	6.0	33.3333333333	1.0	28.0	3.57142857143	0.0	0.0	0.0	0.0	53.0	0.0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Leucobacter	0.102277287712	0.102277287712	0.195190197552		27.7032239547	28.7017114457	43.4230769231	43.1443154154	0.0	0.0	1.0	67.0	1.49253731343	3.0	5.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	50.0	0.0	2.0	0.0	7.0	13.0	53.8461538462	3.0	8.0	37.5	23.0	31.0	74.1935483871	18.0	18.0	100.0	0.0	0.0	0.0	12.0	12.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	62.5	12.0	13.0	92.3076923077	0.0	0.0	0.0	9.0	25.0	36.0	0.0	10.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	
Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Salinivibrio	0.102902034299	0.102902034299	0.194723289305		0.0579225840186	0.0899642463551	0.0	0.0	0.0	0.0	0.0	94.0	0.0	4.0	2461.0	0.162535554653	2.0	1091.0	0.183318056829	0.0	2011.0	0.0	0.0	79.0	0.0	0.0	1800.0	0.0	0.0	311.0	0.0	0.0	16793.0	0.0	0.0	17035.0	0.0	2.0	857.0	0.233372228705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269.0	0.0	0.0	904.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassomonas	0.107200041824	0.107200041824	0.191578947368		40.0	48.9897948557	0.0	0.0	20.0	40.0	0.0	0.0	0.0	3.0	3.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	100.0	1.0	1.0	100.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Nevskia	0.10766681277	0.10766681277	0.191244364855		49.1452991453	45.9718634471	22.2222222222	41.5739709642	0.0	0.0	0.0	2.0	0.0	8.0	8.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	2.0	9.0	22.2222222222	0.0	0.0	0.0	5.0	5.0	100.0	3.0	3.0	100.0	9.0	13.0	69.2307692308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Kangiella	0.109253850427	0.109253850427	0.19011650608		24.1	37.9906567461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	20.0	3.0	3.0	100.0	1.0	4.0	25.0	0.0	0.0	0.0	24.0	25.0	96.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	0.110397130404	0.110397130404	0.1893131614		0.292114493812	0.461687014878	0.0	0.0	0.0	0.0	0.0	42.0	0.0	2.0	505.0	0.39603960396	0.0	21.0	0.0	0.0	6.0	0.0	0.0	32.0	0.0	4.0	312.0	1.28205128205	0.0	16.0	0.0	1.0	93.0	1.0752688172	0.0	81.0	0.0	1.0	596.0	0.167785234899	0.0	5.0	0.0	0.0	188.0	0.0	0.0	164.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	139.0	0.0	0.0	6.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	
Bacteria	Cyanobacteria_Chloroplast	Chloroplast	Chloroplast_order_incertae_sedis	Chloroplast	Cryptomonadaceae	0.11586070245	0.11586070245	0.185575063618		0.0	0.0	0.0	0.0	1.76333070659	3.28678027699	0.0	2.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	192.0	8.33333333333	0.0	86.0	0.0	2.0	810.0	0.246913580247	0.0	0.0	0.0	1.0	423.0	0.236406619385	
Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	0.116599955229	0.116599955229	0.185081585082		50.0	50.0	77.7777777778	41.5739709642	20.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	70.0	70.0	100.0	70.0	70.0	100.0	1.0	1.0	100.0	6.0	6.0	100.0	9.0	9.0	100.0	13.0	13.0	100.0	0.0	0.0	0.0	9.0	9.0	100.0	117.0	117.0	100.0	0.0	0.0	0.0	2.0	2.0	100.0	8.0	8.0	100.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	0.119387243944	0.119387243944	0.183246073298		25.0	40.3112887415	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	50.0	0.0	0.0	0.0	3.0	3.0	100.0	1.0	1.0	100.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	
Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella	0.119844117893	0.119844117893	0.182948913722		34.5080797563	42.5869309581	66.9965942626	18.8304235969	30.0	40.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	9.0	77.7777777778	0.0	0.0	0.0	0.0	0.0	0.0	72.0	86.0	83.7209302326	56.0	67.0	83.5820895522	2.0	2.0	100.0	292.0	539.0	54.1743970315	882.0	1096.0	80.4744525547	1359.0	1540.0	88.2467532468	25.0	79.0	31.6455696203	193.0	359.0	53.7604456825	1440.0	1672.0	86.1244019139	1550.0	1741.0	89.0292935095	79.0	138.0	57.2463768116	335.0	538.0	62.2676579926	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	50.0	
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	0.119906811093	0.119906811093	0.182908216865		7.32738095238	11.8283994337	0.0	0.0	0.0	0.0	0.0	54.0	0.0	6.0	16.0	37.5	0.0	5.0	0.0	0.0	0.0	0.0	2.0	21.0	9.52380952381	0.0	10.0	0.0	0.0	2.0	0.0	5.0	25.0	20.0	0.0	37.0	0.0	3.0	48.0	6.25	0.0	84.0	0.0	0.0	15.0	0.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	23.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	11.0	0.0	0.0	46.0	0.0	0.0	24.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	
Bacteria	Armatimonadetes	Armatimonadetes_gp5_class_incertae_sedis	Armatimonadetes_gp5_order_incetae_sedis	Armatimonadetes_gp5_family_incetae_sedis	Armatimonadetes_gp5	0.124071529238	0.124071529238	0.18024691358		20.0	40.0	11.1111111111	31.4269680527	60.0	48.9897948557	6.0	6.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter	0.124945537645	0.124945537645	0.179698690624		17.3874436316	29.2038622287	0.0	0.0	21.6344537815	12.8392141707	4.0	4.0	100.0	9.0	101.0	8.91089108911	0.0	7.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	8.0	76.0	10.5263157895	1.0	3.0	33.3333333333	0.0	32.0	0.0	3.0	21.0	14.2857142857	6.0	88.0	6.81818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	11.0	56.0	19.6428571429	2.0	8.0	25.0	4.0	17.0	23.5294117647	0.0	0.0	0.0	14.0	35.0	40.0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Malikia	0.128620881821	0.128620881821	0.177430651763		0.0	0.0	0.0	0.0	0.690237674327	1.32233586398	0.0	17.0	0.0	0.0	178.0	0.0	0.0	15.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	71.0	0.0	0.0	11.0	0.0	0.0	26.0	0.0	0.0	27.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1697.0	0.117855038303	1.0	30.0	3.33333333333	0.0	272.0	0.0	0.0	0.0	0.0	0.0	708.0	0.0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Proteiniclasticum	0.132430310255	0.132430310255	0.175140934061		23.668243705	36.732257067	0.0	0.0	4.0651465798	7.96842541968	19.0	20.0	95.0	4.0	6.0	66.6666666667	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	48.0	0.0	0.0	6117.0	0.0	1.0	6341.0	0.0157703832203	3.0	4.0	75.0	0.0	4196.0	0.0	0.0	2791.0	0.0	0.0	1109.0	0.0	0.0	426.0	0.0	0.0	1947.0	0.0	0.0	2021.0	0.0	0.0	4316.0	0.0	0.0	3656.0	0.0	0.0	1588.0	0.0	1.0	307.0	0.325732899023	0.0	6.0	0.0	5.0	25.0	20.0	0.0	0.0	0.0	0.0	36.0	0.0	
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	0.139960675859	0.139960675859	0.170784825433		69.4819542175	26.661934046	32.9218106996	46.5693820525	47.8833045906	29.8882940654	10.0	11.0	90.9090909091	74.0	102.0	72.5490196078	2.0	4.0	50.0	0.0	0.0	0.0	1.0	1.0	100.0	61.0	82.0	74.3902439024	7.0	8.0	87.5	62.0	96.0	64.5833333333	78.0	102.0	76.4705882353	109.0	139.0	78.4172661871	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	8.0	8.0	100.0	0.0	0.0	0.0	26.0	27.0	96.2962962963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	59.0	132.0	44.696969697	4.0	11.0	36.3636363636	23.0	27.0	85.1851851852	0.0	0.0	0.0	30.0	41.0	73.1707317073	
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Rhodopirellula	0.145838026637	0.145838026637	0.16752989651		13.125	19.4554780203	0.0	0.0	9.19054801408	8.62645476803	1.0	8.0	12.5	3.0	6.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	2.0	50.0	0.0	6.0	0.0	3.0	16.0	18.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	13.0	23.0769230769	1.0	9.0	11.1111111111	0.0	9.0	0.0	0.0	0.0	0.0	4.0	34.0	11.7647058824	
